customer_id,age,annual_income,tenure_months,days_since_last_purchase,transactions,total_spend,premium_amount,claims_count,complaints_count,renewals_count,policies_count,channel,region,product_type,clv,recency,frequency,monetary,average_order_value,claim_rate,complaint_rate,renewal_ratio,premium_efficiency,monetary_per_tenure,engagement_score,tenure_band,engagement_style
RID-000358,53.0,78781.38,35.4,155.0,4,595.39,416.1,3,0,3,6,agent,north,plus,3042.18,155.0,4,595.39,148.8475,0.5,0.0,0.5,1.4308819995193462,16.818926553672316,-3.984769362917593,growing,assisted
RID-000968,44.0,88947.94,35.0,18.8,10,2017.04,1693.22,1,0,2,4,online,east,premium,5062.41,18.8,10,2017.04,201.704,0.25,0.0,0.5,1.191245083332349,57.629714285714286,2.148758770068369,growing,digital
RID-000784,53.0,65034.0,43.6,93.1,12,3975.46,3381.35,0,1,3,4,agent,north,basic,6925.05,93.1,12,3975.46,331.28833333333336,0.0,0.08333333333333333,0.75,1.1757020125097963,91.18027522935779,1.629029044850686,mature,assisted
RID-000736,45.0,44050.7,14.9,53.8,7,454.33,253.75,1,0,2,3,agent,north,basic,2459.79,53.8,7,454.33,64.9042857142857,0.3333333333333333,0.0,0.6666666666666666,1.790463054187192,30.49194630872483,0.9113431080479159,growing,assisted
RID-001036,44.0,102891.13,38.7,23.7,9,1458.56,1279.99,0,2,3,5,agent,north,enterprise,5208.61,23.7,9,1458.56,162.0622222222222,0.0,0.2222222222222222,0.6,1.1395089024133,37.68888888888888,0.757307055471419,mature,assisted
RID-000971,50.0,64327.82,34.9,23.2,9,2791.5,1718.43,1,0,3,5,agent,east,premium,5145.77,23.2,9,2791.5,310.1666666666667,0.2,0.0,0.6,1.6244478972084984,79.98567335243553,2.180081110651535,growing,assisted
RID-001374,50.0,92065.89,11.0,62.0,11,929.02,750.31,0,1,0,1,online,south,basic,3783.19,62.0,11,929.02,84.45636363636363,0.0,0.09090909090909091,0.0,1.2381815516253283,84.45636363636363,-1.950565563512774,new,digital
RID-001339,39.0,93699.14,39.9,72.5,6,825.75,617.07,1,0,3,6,online,west,basic,3806.36,72.5,6,825.75,137.625,0.16666666666666666,0.0,0.5,1.3381788127765082,20.695488721804512,-0.8930883876317905,mature,digital
RID-001343,61.0,69641.55,25.3,15.2,4,154.41,102.46,0,2,2,4,agent,west,basic,3688.22,15.2,4,154.41,38.6025,0.0,0.5,0.5,1.5070271325395277,6.103162055335968,-3.208311326826598,growing,assisted
RID-001746,35.0,94214.9,60.2,101.0,5,1055.41,562.89,0,0,5,8,partner,east,enterprise,4714.04,101.0,5,1055.41,211.08200000000002,0.0,0.0,0.625,1.8749844552221573,17.531727574750832,-1.4077422900148395,mature,assisted
RID-001550,53.0,66786.83,18.0,50.9,12,2281.56,1412.29,1,1,0,2,partner,west,premium,4216.29,50.9,12,2281.56,190.13,0.5,0.08333333333333333,0.0,1.6155038979246472,126.75333333333333,-1.2077058673028533,growing,assisted
RID-000886,49.0,76302.91,46.4,40.6,11,1995.01,1046.2,4,0,3,6,online,east,premium,5307.18,40.6,11,1995.01,181.36454545454546,0.6666666666666666,0.0,0.5,1.906910724526859,42.99590517241379,1.9149720547414177,mature,digital
RID-000080,29.0,124651.07,57.3,10.7,9,855.26,706.96,2,0,6,7,branch,south,basic,4738.7,10.7,9,855.26,95.02888888888889,0.2857142857142857,0.0,0.8571428571428571,1.2097714156387913,14.926003490401397,3.913881383187441,mature,in_person
RID-000815,37.0,74413.23,17.0,21.0,8,1635.89,1004.34,0,1,3,5,branch,west,basic,3468.25,21.0,8,1635.89,204.48625,0.0,0.125,0.6,1.6288209172192685,96.22882352941177,1.068273153050316,growing,in_person
RID-001160,55.0,40268.72,33.7,68.2,4,645.97,425.22,0,0,3,6,online,north,plus,2413.79,68.2,4,645.97,161.4925,0.0,0.0,0.5,1.5191430318423405,19.168249258160238,-1.5347829835713087,growing,digital
RID-000672,40.0,67955.01,37.6,40.4,3,646.51,486.74,1,0,4,7,agent,south,plus,3865.5,40.4,3,646.51,215.50333333333333,0.14285714285714285,0.0,0.5714285714285714,1.3282450589637178,17.19441489361702,-0.7480369117794066,mature,assisted
RID-001381,38.0,66254.39,58.1,74.5,10,853.99,492.41,0,1,4,6,agent,east,enterprise,4285.13,74.5,10,853.99,85.399,0.0,0.1,0.6666666666666666,1.734306776872931,14.698623063683305,0.8377719424449008,mature,assisted
RID-000058,49.0,70463.54,45.3,27.6,6,1325.12,1159.99,1,0,4,5,agent,west,plus,4582.87,27.6,6,1325.12,220.85333333333332,0.2,0.0,0.8,1.14235467547134,29.252097130242824,1.9853862052942963,mature,assisted
RID-000134,44.0,62124.97,14.5,111.2,7,1677.27,1194.66,0,0,1,4,partner,west,plus,3809.58,111.2,7,1677.27,239.60999999999999,0.0,0.0,0.25,1.4039726784189643,115.67379310344828,-2.9465076875063496,growing,assisted
RID-001141,55.0,51609.61,25.3,22.3,9,2000.47,1734.72,0,0,4,6,partner,east,premium,4764.53,22.3,9,2000.47,222.27444444444444,0.0,0.0,0.6666666666666666,1.153194751890795,79.0699604743083,2.563515957220118,growing,assisted
RID-000934,31.0,57256.62,53.6,46.5,9,2017.66,1722.33,0,0,4,5,online,west,plus,4109.26,46.5,9,2017.66,224.18444444444447,0.0,0.0,0.8,1.171471204705254,37.642910447761196,2.5965187625346653,mature,digital
RID-001576,45.0,128234.11,46.5,5.5,7,479.01,327.83,0,0,3,6,online,south,plus,5006.02,5.5,7,479.01,68.42999999999999,0.0,0.0,0.5,1.4611536467071349,10.301290322580645,1.3795625754508203,mature,digital
RID-000824,32.0,100727.07,27.0,43.4,8,1295.77,818.52,0,0,2,3,branch,west,plus,5359.32,43.4,8,1295.77,161.97125,0.0,0.0,0.6666666666666666,1.583064555539266,47.99148148148148,1.5864223076397472,growing,in_person
RID-000505,41.0,110962.4,47.5,31.1,6,868.1,626.63,1,1,4,6,partner,north,plus,4042.25,31.1,6,868.1,144.68333333333334,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.3853470149849194,18.27578947368421,0.11403698514262006,mature,assisted
RID-001632,29.0,105126.4,35.1,67.0,7,1704.66,1501.5,2,0,3,4,branch,east,premium,5197.75,67.0,7,1704.66,243.52285714285716,0.5,0.0,0.75,1.1353046953046955,48.56581196581197,0.9863042367179133,growing,in_person
RID-000348,32.0,78203.72,56.7,45.4,5,520.19,449.36,1,0,5,7,agent,south,basic,3548.37,45.4,5,520.19,104.03800000000001,0.14285714285714285,0.0,0.7142857142857143,1.1576241766067297,9.174426807760142,0.6411106480381958,mature,assisted
RID-000387,43.0,56223.11,51.2,31.8,5,655.53,444.99,0,1,5,8,agent,west,enterprise,3273.13,31.8,5,655.53,131.106,0.0,0.2,0.625,1.4731342277354547,12.803320312499999,-0.7223224497982725,mature,assisted
RID-001025,49.0,103794.95,7.4,46.6,5,826.8,742.8,2,2,0,2,branch,east,enterprise,3464.06,46.6,5,826.8,165.35999999999999,1.0,0.4,0.0,1.1130856219709209,111.72972972972971,-5.764404938896662,new,in_person
RID-000895,29.0,82363.94,22.5,86.5,8,949.1,588.69,1,0,2,5,branch,south,premium,3550.93,86.5,8,949.1,118.6375,0.2,0.0,0.4,1.6122237510404456,42.18222222222222,-1.0622302351343345,growing,in_person
RID-000829,33.0,84839.45,72.0,41.7,9,1296.32,818.04,0,0,6,8,branch,east,basic,5537.6,41.7,9,1296.32,144.03555555555556,0.0,0.0,0.75,1.584665786514107,18.004444444444445,2.463478058793952,mature,in_person
RID-001700,31.0,114668.04,24.9,37.8,7,1234.5,740.93,2,1,0,1,agent,north,enterprise,4641.09,37.8,7,1234.5,176.35714285714286,2.0,0.14285714285714285,0.0,1.6661492988541429,49.57831325301205,-3.122932053184698,growing,assisted
RID-000476,43.0,67281.3,22.4,29.6,7,1607.61,973.14,3,0,2,5,branch,south,plus,4005.8,29.6,7,1607.61,229.6585714285714,0.6,0.0,0.4,1.6519822430482767,71.76830357142858,0.16227677875315338,growing,in_person
RID-001325,46.0,103387.88,56.0,19.3,6,1004.89,520.07,3,0,6,7,online,south,basic,5113.36,19.3,6,1004.89,167.48166666666665,0.42857142857142855,0.0,0.8571428571428571,1.9322206626031109,17.944464285714286,2.5265434638269935,mature,digital
RID-001601,35.0,74087.2,12.3,30.2,12,1579.35,849.95,2,1,1,4,agent,south,basic,4748.45,30.2,12,1579.35,131.61249999999998,0.5,0.08333333333333333,0.25,1.8581681275369137,128.40243902439022,0.719184185464983,growing,assisted
RID-000653,34.0,59207.92,24.0,73.0,8,989.53,703.19,1,0,2,4,online,north,basic,3582.6,73.0,8,989.53,123.69125,0.25,0.0,0.5,1.4072014675976618,41.23041666666666,-0.1441363234720432,growing,digital
RID-000173,50.0,55228.63,28.4,37.1,13,1795.82,941.91,0,0,2,5,online,south,premium,4600.01,37.1,13,1795.82,138.14,0.0,0.0,0.4,1.9065728148124554,63.2330985915493,2.23977907404256,growing,digital
RID-001150,24.0,89177.65,44.6,65.2,18,4192.15,2363.99,0,1,3,5,agent,east,basic,7634.8,65.2,18,4192.15,232.8972222222222,0.0,0.05555555555555555,0.6,1.7733366046387675,93.99439461883406,4.076230522884164,mature,assisted
RID-000039,55.0,71414.03,27.8,159.1,8,1686.7,998.42,0,0,3,6,online,north,premium,3788.36,159.1,8,1686.7,210.8375,0.0,0.0,0.5,1.6893692033412793,60.672661870503596,-2.5743647481461798,growing,digital
RID-000714,48.0,65145.49,42.1,63.8,6,622.62,503.22,1,1,4,7,branch,west,plus,3434.67,63.8,6,622.62,103.77,0.14285714285714285,0.16666666666666666,0.5714285714285714,1.2372719685227136,14.789073634204275,-1.3204157002421364,mature,in_person
RID-000091,60.0,107889.53,35.7,77.1,8,1392.29,993.94,1,0,3,6,agent,east,basic,4675.16,77.1,8,1392.29,174.03625,0.16666666666666666,0.0,0.5,1.4007787190373664,38.99971988795518,-0.2598614865517639,growing,assisted
RID-001740,50.0,66433.78,67.4,50.7,4,364.01,269.57,0,0,5,7,online,east,plus,3177.89,50.7,4,364.01,91.0025,0.0,0.0,0.7142857142857143,1.3503357198501318,5.400741839762611,0.10998226105772435,mature,digital
RID-000876,53.0,88703.21,20.6,52.7,9,759.21,541.97,0,0,2,5,branch,north,plus,4368.83,52.7,9,759.21,84.35666666666667,0.0,0.0,0.4,1.4008339945015407,36.85485436893204,0.2733291634978544,growing,in_person
RID-001701,38.0,87654.91,23.1,100.1,9,1186.63,839.16,1,0,3,6,branch,north,plus,4421.09,100.1,9,1186.63,131.8477777777778,0.16666666666666666,0.0,0.5,1.4140688307354976,51.36926406926407,-0.5275189813166823,growing,in_person
RID-001094,53.0,53372.17,27.0,80.9,8,1134.17,990.75,0,0,3,4,branch,east,plus,3751.79,80.9,8,1134.17,141.77125,0.0,0.0,0.75,1.1447590209437295,42.0062962962963,0.9755001526909114,growing,in_person
RID-001156,58.0,121590.75,37.3,33.6,4,564.91,371.3,0,0,3,6,online,north,premium,3929.83,33.6,4,564.91,141.2275,0.0,0.0,0.5,1.5214381901427416,15.145040214477213,-0.5581755097765919,mature,digital
RID-001536,52.0,76071.88,50.3,39.5,5,987.13,641.34,1,1,5,6,online,east,basic,4744.03,39.5,5,987.13,197.426,0.16666666666666666,0.2,0.8333333333333334,1.539167992016715,19.624850894632207,0.17918930502719288,mature,digital
RID-001759,43.0,56169.4,67.9,20.8,6,880.87,722.59,0,0,6,8,partner,south,premium,3824.16,20.8,6,880.87,146.81166666666667,0.0,0.0,0.75,1.2190453784303685,12.97304860088365,1.9087968006168616,mature,assisted
RID-000500,41.0,92290.01,20.9,18.0,5,827.09,453.22,1,0,2,3,branch,north,plus,4370.5,18.0,5,827.09,165.418,0.3333333333333333,0.0,0.6666666666666666,1.8249194651604077,39.57368421052632,1.1587564723550328,growing,in_person
RID-000339,30.0,53822.15,51.1,28.0,4,859.58,602.33,1,0,3,4,agent,west,basic,3744.49,28.0,4,859.58,214.895,0.25,0.0,0.75,1.4270914614912091,16.821526418786693,0.9425072350634924,mature,assisted
RID-000029,42.0,78368.11,35.3,78.7,6,968.35,636.82,1,1,4,7,agent,south,enterprise,3408.24,78.7,6,968.35,161.39166666666668,0.14285714285714285,0.16666666666666666,0.5714285714285714,1.5206023680160798,27.432011331444762,-1.7409778782635608,growing,assisted
RID-001191,42.0,75237.52,45.0,39.3,8,1347.31,867.01,1,1,5,7,online,south,plus,4336.96,39.3,8,1347.31,168.41375,0.14285714285714285,0.125,0.7142857142857143,1.5539728492174254,29.94022222222222,1.1655125014615035,mature,digital
RID-001792,42.0,51983.15,16.4,144.3,12,1596.43,1362.04,0,0,2,4,agent,south,basic,3597.46,144.3,12,1596.43,133.03583333333333,0.0,0.0,0.5,1.1720874570497195,97.34329268292684,-0.630495357226786,growing,assisted
RID-000946,31.0,91565.44,28.5,74.6,9,1505.67,901.56,0,0,1,2,branch,south,enterprise,4686.17,74.6,9,1505.67,167.29666666666668,0.0,0.0,0.5,1.6700718754159458,52.83052631578948,0.19223508174011755,growing,in_person
RID-000170,38.0,63445.61,37.0,46.1,6,1097.99,868.45,2,0,3,5,online,west,basic,4606.43,46.1,6,1097.99,182.99833333333333,0.4,0.0,0.6,1.264309977546203,29.675405405405407,0.38911640298864647,mature,digital
RID-000913,37.0,110955.33,38.6,34.5,9,1569.87,959.36,0,0,3,5,partner,north,plus,5153.0,34.5,9,1569.87,174.42999999999998,0.0,0.0,0.6,1.6363721647765175,40.670207253886005,1.8611312709440118,mature,assisted
RID-000492,37.0,52465.0,22.5,26.1,9,1968.27,1206.25,0,1,2,5,branch,north,enterprise,3755.01,26.1,9,1968.27,218.69666666666666,0.0,0.1111111111111111,0.4,1.6317264248704664,87.47866666666667,0.31980082583230923,growing,in_person
RID-000954,52.0,84697.3,48.4,82.3,8,1568.16,828.92,0,0,4,5,online,west,basic,4517.86,82.3,8,1568.16,196.02,0.0,0.0,0.8,1.8918110312213485,32.400000000000006,1.2045080648391981,mature,digital
RID-001098,47.0,73358.38,64.6,15.7,5,714.57,420.55,1,0,6,7,online,north,plus,4262.9,15.7,5,714.57,142.91400000000002,0.14285714285714285,0.0,0.8571428571428571,1.6991320889311616,11.061455108359135,2.246623357678111,mature,digital
RID-001033,39.0,92079.0,35.2,30.2,8,1171.11,940.64,1,1,5,8,online,north,premium,5211.07,30.2,8,1171.11,146.38875,0.125,0.125,0.625,1.2450140329988093,33.27017045454545,0.9428590881055255,growing,digital
RID-000588,46.0,77432.36,42.0,89.0,4,665.8,580.3,0,1,5,6,agent,east,basic,3743.72,89.0,4,665.8,166.45,0.0,0.25,0.8333333333333334,1.1473375840082716,15.852380952380951,-1.9164615680949486,mature,assisted
RID-000751,35.0,98262.36,35.2,41.0,4,482.92,337.73,1,0,4,7,branch,east,premium,4501.97,41.0,4,482.92,120.73,0.14285714285714285,0.0,0.5714285714285714,1.429899623959968,13.719318181818181,-0.3834398570356067,growing,in_person
RID-000658,41.0,81765.51,23.1,44.1,7,809.59,620.45,1,0,2,4,agent,east,enterprise,4347.78,44.1,7,809.59,115.6557142857143,0.25,0.0,0.5,1.3048432589249737,35.047186147186146,0.2900525035295466,growing,assisted
RID-000235,52.0,83111.05,64.4,95.8,9,1095.83,851.75,0,0,6,8,branch,east,basic,3837.88,95.8,9,1095.83,121.75888888888888,0.0,0.0,0.75,1.2865629586146168,17.015993788819873,0.9364704191322708,mature,in_person
RID-000733,53.0,83182.25,37.1,62.6,14,2161.36,1860.07,1,1,1,2,online,east,premium,4934.01,62.6,14,2161.36,154.38285714285715,0.5,0.07142857142857142,0.5,1.161977775029972,58.25768194070081,1.985821131514824,mature,digital
RID-001473,36.0,98131.03,18.5,90.0,8,2118.74,1200.08,0,2,0,2,online,west,premium,4689.67,90.0,8,2118.74,264.8425,0.0,0.25,0.0,1.765498966735551,114.52648648648648,-4.893954464651803,growing,digital
RID-001157,62.0,81740.42,68.8,71.6,13,2095.95,1115.41,2,1,7,8,branch,east,basic,4883.71,71.6,13,2095.95,161.22692307692307,0.25,0.07692307692307693,0.875,1.8790848208282154,30.46438953488372,3.329356966544808,mature,in_person
RID-001324,34.0,100180.29,16.2,93.4,5,691.86,563.6,0,0,2,4,agent,south,enterprise,3629.63,93.4,5,691.86,138.372,0.0,0.0,0.5,1.2275727466288147,42.70740740740741,-1.8645369073058338,growing,assisted
RID-001469,44.0,99782.02,68.9,79.2,13,2246.46,1380.42,3,1,6,8,online,south,basic,5960.88,79.2,13,2246.46,172.80461538461537,0.375,0.07692307692307693,0.75,1.6273742773938367,32.60464441219158,2.4435324763728974,mature,digital
RID-000935,45.0,77347.13,34.6,85.4,7,1017.52,596.23,1,0,3,6,agent,south,plus,4032.79,85.4,7,1017.52,145.35999999999999,0.16666666666666666,0.0,0.5,1.706589738859165,29.40809248554913,-0.8756668221271531,growing,assisted
RID-001066,52.0,45625.43,4.8,103.8,6,1454.34,924.46,1,2,2,4,online,east,basic,3055.62,103.8,6,1454.34,242.39,0.25,0.3333333333333333,0.5,1.5731778551803213,302.9875,-3.8895430635935426,new,digital
RID-000109,45.0,70301.32,33.5,72.7,9,1162.04,779.85,2,0,2,5,branch,west,premium,3917.44,72.7,9,1162.04,129.11555555555555,0.4,0.0,0.4,1.49008142591524,34.68776119402985,-0.29118382713492996,growing,in_person
RID-001390,54.0,106186.0,44.8,17.2,7,1271.54,645.81,0,1,4,7,online,south,basic,4581.38,17.2,7,1271.54,181.64857142857142,0.0,0.14285714285714285,0.5714285714285714,1.9689072637463032,28.382589285714285,0.5273600013679947,mature,digital
RID-000569,57.0,68035.34,50.1,83.1,7,1035.63,777.97,1,1,5,7,partner,south,plus,3706.5,83.1,7,1035.63,147.94714285714286,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.3311952903068243,20.67125748502994,-0.5654993842167977,mature,assisted
RID-001168,48.0,107494.69,36.6,40.2,7,1755.66,1557.21,0,0,3,4,branch,west,plus,4937.27,40.2,7,1755.66,250.80857142857144,0.0,0.0,0.75,1.1274394590325005,47.9688524590164,1.7427516441658442,mature,in_person
RID-001175,39.0,94173.53,10.5,45.1,5,758.15,423.75,0,1,2,3,agent,west,premium,4215.89,45.1,5,758.15,151.63,0.0,0.2,0.6666666666666666,1.7891445427728614,72.20476190476191,-0.8739537373252569,new,assisted
RID-000891,38.0,65804.88,34.2,48.8,9,1926.77,1321.87,1,0,4,7,online,east,plus,4921.74,48.8,9,1926.77,214.08555555555554,0.14285714285714285,0.0,0.5714285714285714,1.4576092959216869,56.338304093567245,1.3040622989315247,growing,digital
RID-000948,42.0,59334.19,36.9,27.8,7,1277.0,891.95,0,1,1,4,agent,east,plus,3656.86,27.8,7,1277.0,182.42857142857142,0.0,0.14285714285714285,0.25,1.4316946017153427,34.607046070460704,-1.4980564504054008,mature,assisted
RID-001049,48.0,67970.13,32.3,77.9,9,1634.66,936.78,2,0,2,4,online,west,basic,4058.0,77.9,9,1634.66,181.6288888888889,0.5,0.0,0.5,1.7449774760349284,50.60866873065016,0.0990904382857078,growing,digital
RID-001215,49.0,31860.08,44.5,43.7,5,928.55,757.09,2,0,4,7,branch,north,basic,2569.52,43.7,5,928.55,185.70999999999998,0.2857142857142857,0.0,0.5714285714285714,1.2264724141119285,20.86629213483146,-0.07811666630824932,mature,in_person
RID-001233,43.0,74969.85,53.0,30.2,9,841.32,678.13,1,0,3,5,branch,south,plus,4172.26,30.2,9,841.32,93.48,0.2,0.0,0.6,1.2406470735699646,15.873962264150943,1.9825015639300605,mature,in_person
RID-001302,45.0,40266.95,38.5,102.5,7,1129.84,663.74,0,0,3,5,online,south,plus,2979.51,102.5,7,1129.84,161.40571428571428,0.0,0.0,0.6,1.7022328020007833,29.346493506493506,-0.821277786133022,mature,digital
RID-000885,44.0,85022.35,42.4,51.4,5,1042.86,612.76,1,0,3,4,partner,west,plus,4563.9,51.4,5,1042.86,208.57199999999997,0.25,0.0,0.75,1.701906129642927,24.59575471698113,0.6635594804859182,mature,assisted
RID-001511,31.0,33021.45,52.5,15.4,8,1652.7,1401.59,2,1,5,7,partner,east,premium,4208.4,15.4,8,1652.7,206.5875,0.2857142857142857,0.125,0.7142857142857143,1.1791608102226758,31.48,1.8401055252676808,mature,assisted
RID-000851,51.0,79938.0,44.8,27.0,10,730.13,387.01,3,0,4,6,partner,north,plus,4107.29,27.0,10,730.13,73.013,0.5,0.0,0.6666666666666666,1.8865920777240899,16.297544642857144,2.812387848884197,mature,assisted
RID-000735,42.0,48536.36,40.8,20.6,7,2141.05,1276.95,1,0,3,4,partner,east,plus,5156.04,20.6,7,2141.05,305.86428571428576,0.25,0.0,0.75,1.6766905517052353,52.47671568627452,2.295974374985973,mature,assisted
RID-000718,39.0,101219.83,41.2,45.5,7,1369.42,857.1,1,0,2,3,agent,south,basic,5269.27,45.5,7,1369.42,195.6314285714286,0.3333333333333333,0.0,0.6666666666666666,1.5977365534943415,33.238349514563104,1.1456159991605213,mature,assisted
RID-000455,46.0,50149.25,34.6,169.1,8,1799.17,968.62,1,2,2,5,online,south,premium,3207.94,169.1,8,1799.17,224.89625,0.2,0.25,0.4,1.8574570006813818,51.999132947976875,-4.978412770663818,growing,digital
RID-000265,32.0,82533.71,21.4,53.3,7,1023.35,884.4,1,0,1,2,online,north,basic,4426.92,53.3,7,1023.35,146.19285714285715,0.5,0.0,0.5,1.1571121664405246,47.820093457943926,0.030376527838465894,growing,digital
RID-000076,37.0,92281.94,45.7,20.3,9,1342.25,1032.13,0,1,5,8,online,east,premium,4490.02,20.3,9,1342.25,149.13888888888889,0.0,0.1111111111111111,0.625,1.3004660265664207,29.37089715536105,1.691866789832431,mature,digital
RID-000445,43.0,78436.55,57.0,26.8,9,1753.49,1072.03,0,0,4,5,online,north,enterprise,4506.52,26.8,9,1753.49,194.8322222222222,0.0,0.0,0.8,1.6356725091648554,30.76298245614035,3.152564058307958,mature,digital
RID-000396,38.0,63474.07,33.3,86.3,9,1853.55,1343.99,2,0,3,6,online,east,basic,3731.04,86.3,9,1853.55,205.95,0.3333333333333333,0.0,0.5,1.379139725742007,55.66216216216217,-0.13800501778006136,growing,digital
RID-000177,32.0,92374.9,54.7,94.5,8,731.08,398.27,0,0,4,5,online,south,premium,4386.05,94.5,8,731.08,91.385,0.0,0.0,0.8,1.8356391392773748,13.36526508226691,0.8601551405531995,mature,digital
RID-001043,39.0,106638.96,60.4,123.7,8,1367.3,804.66,1,0,7,8,online,west,plus,5479.38,123.7,8,1367.3,170.9125,0.125,0.0,0.875,1.699227002709219,22.637417218543046,0.4387519064682055,mature,digital
RID-001566,54.0,66202.51,53.7,23.2,6,1038.01,876.8,3,0,6,8,agent,south,basic,4076.25,23.2,6,1038.01,173.00166666666667,0.375,0.0,0.75,1.1838617700729928,19.329795158286778,1.8410552417409276,mature,assisted
RID-001260,41.0,82106.98,18.7,32.2,6,1186.56,903.95,1,0,2,4,online,north,plus,4325.17,32.2,6,1186.56,197.76,0.25,0.0,0.5,1.312638973394546,63.4524064171123,0.2444052884932698,growing,digital
RID-001241,54.0,47244.24,48.8,78.8,5,987.05,575.35,1,0,3,6,online,west,plus,2801.58,78.8,5,987.05,197.41,0.16666666666666666,0.0,0.5,1.7155644390371076,20.22643442622951,-1.452442424143901,mature,digital
RID-000596,41.0,74962.13,51.0,37.1,8,1697.12,1065.52,0,1,3,5,partner,south,plus,4605.22,37.1,8,1697.12,212.14,0.0,0.125,0.6,1.5927622193858397,33.276862745098036,0.6138401955909244,mature,assisted
RID-000062,40.0,52906.88,29.5,55.5,9,2164.7,1431.52,1,0,3,6,agent,east,plus,4897.12,55.5,9,2164.7,240.5222222222222,0.16666666666666666,0.0,0.5,1.5121688834246114,73.37966101694914,0.7313449877944265,growing,assisted
